Channel Title,Channel Username,ID,Message,Date,Media Path
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14353,ክቡራን ደምበኞቻችን እሁድ ገርጂ እና ብስራተ ገብሬል የሚገኘው ሱቃችን ከጠዋት 4 ሰሀት ጀምሮ ክፍት መሆኑን ስንገልፅ በታላቅ አክብሮት ነው 🙏,2024-06-23 09:16:44+00:00,photos\@sinayelj_14353.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14352,,2024-06-21 16:23:47+00:00,photos\@sinayelj_14352.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14351,,2024-06-21 16:23:47+00:00,photos\@sinayelj_14351.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14350,"Aptamil UK

Available on sina kids 

3300 birr 

0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2024-06-21 16:23:47+00:00,photos\@sinayelj_14350.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14349,,2024-06-20 17:23:47+00:00,
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14348,"❇️ Baby Kid Electric Hair Trimmer 
    💯 High Quality 

✔️Suitable For Kids 
✔️Safe Ceramic Blade 
✔️Water Proof 
✔️USB charge 
✔️Easy to use 

⚡️Cut your hair while sucking, saving time and effort
package included
1 x Hair Clipper
1 x Attachment comb (3-6mm)
1 x Attachment comb (9-12mm)
1 x Hair Cutting Cape 
1 x Soft Powder Puff
1 x Cleaning Brush
1 x USB Cable
1 x Lubricant 
2800ብር
Free delivery
0905707448
0909003864

0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2024-06-20 17:23:47+00:00,photos\@sinayelj_14348.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14347,,2024-06-20 04:26:48+00:00,photos\@sinayelj_14347.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14346,,2024-06-20 04:26:48+00:00,photos\@sinayelj_14346.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14345,,2024-06-20 04:26:48+00:00,photos\@sinayelj_14345.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14344,"Kids Scooter 

ስኩተሩ ቢፈጥን ፍጥነቱን መቆጣጠሪያ ፍሬን ያለው 

ቁመቱ ማጠር መርዘም የሚችል  8000 birr 

Free delivery 

0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2024-06-20 04:26:48+00:00,photos\@sinayelj_14344.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14343,ክቡራን ደምበኞቻችን እሁድ ገርጂ እና ብስራተ ገብሬል የሚገኘው ሱቃችን ከጠዋት 4 ሰሀት ጀምሮ ክፍት መሆኑን ስንገልፅ በታላቅ አክብሮት ነው 🙏,2024-06-15 14:04:54+00:00,photos\@sinayelj_14343.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14342,,2024-06-15 07:11:52+00:00,photos\@sinayelj_14342.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14341,,2024-06-15 07:11:52+00:00,photos\@sinayelj_14341.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14340,,2024-06-15 07:11:52+00:00,photos\@sinayelj_14340.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14339,,2024-06-15 07:11:52+00:00,photos\@sinayelj_14339.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14338,"ለኮንዶሚኒየም ለጠባብ ቤቶች ገላግሌ የሆነ ከንፁህ የሲልከን ጥሬ እቃ የተሰራ የልጆች ማጠቢያ    የሙቀት መለኪያ ቴምፕሬቸር አብሮ ያለው    ሦስት ትንንሽ  ዳክዬዎች አብረው ያሉት     ምስሉ ላይ እንደሚያዩት መታጠፍ መዘርጋት የሚችል     3250ብር     ይደውሉልን እርሶ መምጣት ባይመቾ እኛ ያሉበት ድረስ እናደርስሎታለን ስልክ 0905707448 0909003864 ሲና የተመረጡና ጥራታቸውን የጠበቁ የልጆች እቃ አስመጪ 


0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2024-06-15 07:11:52+00:00,photos\@sinayelj_14338.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14337,,2024-06-15 07:07:51+00:00,photos\@sinayelj_14337.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14336,,2024-06-15 07:07:51+00:00,photos\@sinayelj_14336.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14335,"ለኮንዶሚኒየም ለጠባብ ቤቶች ገላግሌ የሆነ ከንፁህ የሲልከን ጥሬ እቃ የተሰራ የልጆች ማጠቢያ  ምስሉ ላይ እንደሚያዩት መታጠፍ መዘርጋት የሚችል   3350ብር   ይደውሉልን እርሶ መምጣት ባይመቾ እኛ ያሉበት ድረስ እናደርስሎታለን ስልክ 0905707448 0909003864 ሲና የተመረጡና ጥራታቸውን የጠበቁ የልጆች እቃ አስመጪ 


0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2024-06-15 07:07:51+00:00,photos\@sinayelj_14335.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14334,,2024-06-13 05:19:20+00:00,photos\@sinayelj_14334.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14333,,2024-06-13 05:19:20+00:00,photos\@sinayelj_14333.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14332,,2024-06-13 05:19:20+00:00,photos\@sinayelj_14332.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14331,"ለተወሰነ ጊዜ የሚቆይ ቅናሽ
ብዙ ደንበኞቻችንን አልቋል ስንል የነበረውን የልብስ ማስጫ በድጋሚ መግባቱን ስናበስር በደስታ ነው
ለቤት ውስጥ የሚሆን የልብስ ማስጫ 
▶️ለኮንዶሚኒየም ገላግሌ
▶️ለክረምት ቤትውስጥ ለማስጣት
▶️ባጠቃላይ ጠባብ ቤት ላለው ሰው ገላጋይ እቃ 
ይደውሉ ያሉበት ድረስ ያለተጨማሪ ክፍያ እናደርሳለን   
 40 kg መሸከም የሚችል 3600 ብር     30 kg መሸከም የሚችል 3400 ብር

0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2024-06-13 05:19:20+00:00,photos\@sinayelj_14331.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14330,ክቡራን ደምበኞቻችን እሁድ ገርጂ እና ብስራተ ገብሬል የሚገኘው ሱቃችን ከጠዋት 4 ሰሀት ጀምሮ ክፍት መሆኑን ስንገልፅ በታላቅ አክብሮት ነው 🙏,2024-06-08 17:42:31+00:00,photos\@sinayelj_14330.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14329,,2024-06-08 08:32:02+00:00,photos\@sinayelj_14329.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14328,,2024-06-08 08:32:01+00:00,photos\@sinayelj_14328.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14327,,2024-06-08 08:32:01+00:00,photos\@sinayelj_14327.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14326,,2024-06-08 08:32:01+00:00,photos\@sinayelj_14326.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14325,,2024-06-08 08:32:01+00:00,photos\@sinayelj_14325.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14324,,2024-06-08 08:32:01+00:00,photos\@sinayelj_14324.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14323,,2024-06-08 08:32:01+00:00,photos\@sinayelj_14323.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14322,,2024-06-08 08:32:01+00:00,photos\@sinayelj_14322.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14321,,2024-06-08 08:32:01+00:00,photos\@sinayelj_14321.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14320,,2024-06-08 08:32:00+00:00,photos\@sinayelj_14320.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14319,,2024-06-08 08:32:00+00:00,photos\@sinayelj_14319.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14318,"baby travel playpen 
 ከቤተስብ አልጋ እኩል መሆን መከፈት የሚችል   የራሱ ዛንዚራ ያለው   የአልጋ ማጬዎቻ ያለው በቀላሉ ተጣጥፎ ከቦታ ቦታ መንቀሳቀስ የሚችል

የራሱማንጠልጠያ ባግ ያለው

ከአልጋነት በተጨማሪ ውስጡ ቁጭ ብለው ልጆች የሚጫወቱበት

መታጠፍ መዘርጋት የሚችል አልጋው እንደ ሮከርነት እንዲወዛወዝ የሚያስችለው ብረት ከስር ያለው 

አሸንጉሊቶች የያዘ የአልጋ ማጫዎቻ አብሮ ያለው 


ዋጋ  33,000 ብር  0909003864
0905707448  

0909003864
0905707448  

ሊንኩን በመጫን ቴሌግራማችንን ይቀላቀሉhttps://t.me/sinayelj

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

https://t.me/sinayelj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2024-06-08 08:32:00+00:00,photos\@sinayelj_14318.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14317,,2024-06-08 08:04:19+00:00,photos\@sinayelj_14317.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14316,,2024-06-08 08:04:19+00:00,photos\@sinayelj_14316.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14315,"ኦሪጅናሉ sinboss የምግብ ማቀነባበሪያ
የህፃናት ምግብ ለመምታት
ሾርባ ለመምታት
ጁስ ለመፍጨት
የሀባብ ጁስ ለመስራት
ስስ የዶሮ የጭቅና ስጋ ለመፍጨት
የራሱ ምግብ አስገብተን ለመፍጨት የሚያስችለን ጆክ አብሮ ያለው 
ቢፈልጉ በጎድጓዳ ሳህን በፈለጉት አርገው መፍጨት የሚችሉበት
ምርጥ ማሽን
Free delivery 2200ብር


0909003864
0905707448  

ሊንኩን በመጫን ቴሌግራማችንን ይቀላቀሉhttps://t.me/sinayelj

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

https://t.me/sinayelj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2024-06-08 08:04:19+00:00,photos\@sinayelj_14315.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14314,"Nido 
1-3 year
1.8 kg
Price 3900 birr

0909003864
0905707448  

https://t.me/sinayelj

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

https://t.me/sinayelj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2024-06-08 06:48:53+00:00,photos\@sinayelj_14314.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14313,,2024-06-07 06:55:52+00:00,photos\@sinayelj_14313.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14312,,2024-06-07 06:55:52+00:00,photos\@sinayelj_14312.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14311,,2024-06-07 06:55:52+00:00,photos\@sinayelj_14311.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14310,"mama bag
ኦሪጅናል ማቴሪያል
በሳይዙ ትልቅ
 1600 ብር
Free delivery 

0909003864
0905707448  

ሊንኩን በመጫን ቴሌግራማችንን ይቀላቀሉhttps://t.me/sinayelj

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

https://t.me/sinayelj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል",2024-06-07 06:55:52+00:00,photos\@sinayelj_14310.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14309,,2024-06-01 07:37:50+00:00,photos\@sinayelj_14309.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14308,,2024-06-01 07:37:50+00:00,photos\@sinayelj_14308.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14307,,2024-06-01 07:37:50+00:00,photos\@sinayelj_14307.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14306,"Chicco baby carry cot 
3500ብር
free delivery
0905707448
0909003864

0909003864
0905707448  

ሊንኩን በመጫን ቴሌግራማችንን ይቀላቀሉhttps://t.me/sinayelj

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

https://t.me/sinayelj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2024-06-01 07:37:50+00:00,photos\@sinayelj_14306.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14302,,2024-05-29 08:10:40+00:00,photos\@sinayelj_14302.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14301,,2024-05-29 08:10:40+00:00,photos\@sinayelj_14301.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14300,,2024-05-29 08:10:40+00:00,photos\@sinayelj_14300.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14299,,2024-05-29 08:10:40+00:00,photos\@sinayelj_14299.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14298,"KIDILO
BABY CAR SEAT
የልጆች የመኪና ወንበር
እስከ 18 kg የመሸከም አቅም ያለው
አስከ 36 ወር ላሉ ልጆችም የሚሆን 
12500 ብር
free delivery

0909003864
0905707448  

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

@sinayalj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል

2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል

3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09

ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ  አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",2024-05-29 08:10:40+00:00,photos\@sinayelj_14298.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14297,ክቡራን ደምበኞቻችን እሁድ ገርጂ እና ብስራተ ገብሬል የሚገኘው ሱቃችን ከጠዋት 4 ሰሀት ጀምሮ ክፍት መሆኑን ስንገልፅ በታላቅ አክብሮት ነው 🙏,2024-05-25 13:53:03+00:00,photos\@sinayelj_14297.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14296,,2024-05-23 12:18:42+00:00,photos\@sinayelj_14296.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14295,,2024-05-23 12:18:42+00:00,photos\@sinayelj_14295.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14294,"300 birr per pcs

0909003864
0905707448  

ሊንኩን በመጫን ቴሌግራማችንን ይቀላቀሉhttps://t.me/sinayelj

እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ  

@sinasinaye

https://t.me/sinayelj2

አድራሻ

 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል",2024-05-23 12:18:42+00:00,photos\@sinayelj_14294.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14291,,2024-05-23 12:16:24+00:00,photos\@sinayelj_14291.jpg
SINA KIDS/ሲና ኪድስⓇ,@sinayelj,14290,,2024-05-23 12:16:24+00:00,photos\@sinayelj_14290.jpg
